id,email,name,segment,acquisition_channel,registration_date,country,city,is_active,lifetime_value
2a8b5f16-b85d-420c-a6f3-4ff2c08fc0f9,ogreer@example.net,Holly Chapman,Premium,Social Media,2024-05-18 23:43:35.800406,SZ,Port Jenny,True,981.76
2e933faf-03de-484c-a59f-598f820de491,rthompson@example.org,Christopher Palmer,Standard,Email,2023-02-06 01:06:19.654089,MT,South Joshuaview,True,1148.13
aa2febc7-d469-44dd-b5a2-47127237df41,adam72@example.org,Frank Williams,Standard,Organic Search,2022-11-28 13:02:16.459861,YE,Tracyshire,True,880.94
a28df6e1-6d78-4095-9879-d70f11066f1b,bowerslouis@example.org,Kelly Hartman,Basic,Paid Search,2024-03-02 20:21:29.647407,DJ,Danielsfurt,True,102.75
044a29dc-e564-40cf-b9af-6345f77c3535,nicolealvarado@example.com,Daniel Goodwin,Standard,Paid Search,2022-10-17 18:33:35.716087,SM,Barajastown,True,955.46
3a38de82-dbc6-44c2-82c6-0315a5607da2,sean99@example.org,Melanie Flores,Standard,Direct,2022-11-11 17:31:02.001418,CI,Scottport,True,801.41
146ff528-1adc-418b-9d23-bcd567040033,willie87@example.com,Steven Lee,Basic,Social Media,2022-08-05 02:20:07.571198,SG,North Garyside,False,1258.89
9346a7cf-08fc-42fb-8505-1b7e7d7921b0,clarkcrystal@example.org,Jessica Garcia,Standard,Organic Search,2024-02-13 06:30:17.091152,SO,Lucasland,False,298.4
ca7703b3-0f94-42ab-8226-984e936f1c87,andrewlove@example.org,Anthony Bauer,Standard,Referral,2024-10-04 09:50:20.819874,TH,New Lorraineview,True,607.67
f02d5904-6e75-4638-9a32-b029b3b248bf,bmccoy@example.com,Michael Nichols,Premium,Social Media,2023-09-28 16:16:30.927815,BA,Port Julieton,True,236.9
7010fb56-6e32-4546-a0ca-555cac44ed08,howardwesley@example.com,Elizabeth Miller,Standard,Referral,2024-08-14 23:55:58.694491,OM,Fostertown,True,1212.64
d930c08c-1cfb-4230-b9a3-28a0cdd0df61,derekmyers@example.net,Mark Evans,Standard,Paid Search,2023-12-10 09:13:43.005861,ZA,Susantown,True,451.37
f73fb590-fd61-4775-b803-48bfd076a7ab,davidsmith@example.net,Joshua Miller,Basic,Direct,2024-03-06 12:49:20.988675,GE,Jasonhaven,True,901.03
975d582d-9425-4419-bbff-003e225a7306,jeffreydavenport@example.org,Michael Bradley,Standard,Paid Search,2022-12-12 02:49:26.567804,BF,Newmanland,True,1720.33
f759869f-46d5-42aa-bf69-a57624e0c1fb,kingjames@example.net,Mr. Carl Rios,Standard,Paid Search,2023-05-23 12:00:59.489881,BZ,Christineborough,True,610.76
387bb7a4-d038-4b21-ac5c-1d7bef7bfa11,qmurphy@example.com,Brittany Knight,Standard,Social Media,2023-06-22 05:32:51.777392,KW,Jacksonmouth,True,1219.26
b68bbf70-2fe7-4a78-9c2a-92c95c31abca,jenniferdavidson@example.com,Brandy Quinn,Premium,Paid Search,2023-04-04 18:22:42.570530,QA,Griffinport,True,1895.18
f6d099f1-0379-4271-8108-23748aae3ac1,thompsoncatherine@example.com,Brenda Ryan,Standard,Direct,2023-12-24 14:39:53.065329,IN,Lake Charlestown,True,422.05
cdac4206-36eb-4834-b1e7-d5c17d153e6c,hessbeth@example.net,Andrew Green,Standard,Email,2025-01-24 22:28:34.840177,SR,Valdezberg,True,314.11
b504f63e-82b5-49af-ad5a-9d7c6b799e29,patricialawrence@example.com,Jonathan Davis,Standard,Paid Search,2023-08-13 20:40:36.802127,MM,Lake Johnburgh,True,150.13
130f2598-6111-4c9c-916f-bcb8f2e0fabc,seanwhite@example.net,Tracy Fitzgerald,Basic,Referral,2024-10-15 17:06:07.266326,RO,Billyfort,False,901.01
fcd079b4-62f9-4b02-be7e-76a7b43e19d2,mike03@example.net,Heather Harrison,Basic,Paid Search,2023-03-19 23:02:02.956881,PH,North Tinamouth,True,582.52
1d994c73-b86a-4d91-ac52-0476b28b2372,mary49@example.net,Jamie Gray,Basic,Paid Search,2022-10-30 03:10:44.441712,TZ,New Johnbury,True,1413.91
fb00f64d-311d-4104-9a44-34350cc5fe66,lisa57@example.com,Adriana Macias,Basic,Email,2024-01-25 19:48:55.023134,OM,East Chris,True,908.06
cf1b0131-af82-4caf-aea1-9b3a7d93fa90,edwardmoore@example.net,Bailey Hall,Standard,Paid Search,2024-06-13 02:20:12.659318,LS,South Emmafort,True,1847.82
f9bd1d81-3274-4147-9f6e-7d272d5fb49c,deborahjenkins@example.org,Kenneth Martin,Standard,Paid Search,2023-02-24 21:34:57.872492,ZM,New Dylanburgh,True,1250.12
8650c7e0-bcf5-470a-a839-d04901d3bcee,zacharysullivan@example.net,Sherry Luna,Standard,Social Media,2023-04-18 00:10:05.406408,JM,East Shanefort,True,1867.34
5fdf676f-46f8-426d-91ea-8ef7aedc31c7,jeffreyjenkins@example.org,Samantha White,Standard,Social Media,2025-02-13 08:20:09.511481,KM,Garymouth,True,1089.12
04798742-6f1f-4165-a57f-1faa61252f8a,hallpaul@example.org,Joseph Blankenship,Premium,Organic Search,2025-04-14 15:59:21.467676,LA,Serranoville,True,1816.82
8e577daa-0658-488e-80f5-0e9c7f431117,richamanda@example.org,Matthew Winters,Standard,Social Media,2023-01-19 10:21:46.093136,SR,Port Erikachester,True,142.82
272765c8-2131-4abd-9dd2-20a82adac3d9,nancy86@example.org,Karen Mack,Premium,Email,2024-02-01 00:59:06.807259,MG,South Dennisfort,True,615.22
d2b45727-8731-4519-84a3-f4401b49702a,campbellnancy@example.com,Aaron Manning,Premium,Organic Search,2024-10-25 04:38:51.448884,AF,New Adrianborough,True,1138.41
9a053163-862c-4a2f-a6f0-5bdf6da0322c,robert12@example.com,Dawn Wyatt,Basic,Social Media,2024-07-31 15:02:11.026233,NO,Cherylfurt,True,248.71
28464312-feb2-42a7-bb02-f830913747d6,jarnold@example.com,Justin Webb,Standard,Paid Search,2024-10-13 06:20:57.864888,KP,Kimfurt,True,1399.47
b3f12678-29f5-473d-8ae2-2cf1b44cfc97,adkinssean@example.net,Ariel Romero,Standard,Social Media,2024-09-22 05:43:06.748084,LU,East Paultown,True,1000.94
f11fbf80-176e-49e4-8dbd-c5212db5ddf0,thomasburke@example.org,Daniel Miller,Premium,Referral,2024-12-06 09:22:05.704016,AZ,Ariasfurt,True,160.88
75f55bb7-4907-430c-8131-983ef93f8ac4,jennifer90@example.org,Jessica Harris,Standard,Paid Search,2024-05-11 18:16:01.177994,KM,Jameshaven,False,864.06
4f344cf0-4145-44d1-9a01-f2a93a7a6df8,christinacraig@example.com,Aaron Moore,Premium,Referral,2024-01-25 05:08:14.788342,IS,Gomezfurt,True,500.74
a71d014a-3c5d-40b4-b122-2dab0fb24be0,aprilmclaughlin@example.org,Krista Barber,Standard,Referral,2023-09-26 06:53:58.365540,TJ,Michaelview,False,1923.82
c37cf095-3f5f-4d96-86ea-b63e005c3d5d,shawnpowell@example.org,Jason Rodriguez,Standard,Paid Search,2023-03-13 23:35:54.281586,BN,Matthewville,True,1150.4
3484ff57-0165-4ee5-9f60-55404aaf4eef,nancy94@example.net,James Webb,Basic,Organic Search,2024-12-04 19:50:20.116312,HN,Susanmouth,True,1999.14
cc4fb6f6-8b83-4fe1-9e71-baf35fb51bf5,olsonjonathan@example.com,Wendy Rhodes,Standard,Referral,2024-07-24 20:43:40.488413,GT,Robertstad,True,539.02
efed9e31-b24a-43ee-9834-7234861ae768,haynesjose@example.com,Michael Nicholson,Standard,Paid Search,2024-01-25 23:17:52.675659,BO,South Lee,False,1512.54
4ad285ed-a995-4e72-a5aa-cc02efa37598,ian37@example.net,Nicolas Salas,Basic,Organic Search,2023-03-05 12:20:12.347146,GA,East Mary,True,1303.02
248d170c-9716-45ee-bc0e-d67c5aefc50d,eric11@example.org,Mary Austin,Standard,Direct,2025-01-10 09:58:11.949693,SR,Port Timothymouth,True,362.98
9663dc63-5b98-4f7f-a405-3b4ad0bec90f,travis84@example.com,Kenneth Brown,Premium,Referral,2023-12-30 11:51:16.964056,NO,Ayerston,True,1269.57
515523b1-f3b8-4528-bf9e-d164884b4c2b,xdalton@example.org,Bryan Holmes,Premium,Email,2024-01-10 14:22:23.846403,KW,North Emilyfurt,True,182.48
c64926b3-bad1-458c-84d1-2e33784e5767,michael42@example.net,Derrick Mullen,Basic,Organic Search,2024-04-05 15:34:39.940494,LV,Ivanchester,True,666.62
71206b5c-1173-4710-b5db-bceb8ede7592,michael64@example.com,Carlos Johnston,Standard,Email,2023-02-24 17:04:24.872172,GT,Lake Josephbury,True,1715.47
6fc3056b-e8ac-431a-bd13-75711353d98f,zgonzalez@example.net,Robert Thompson,Standard,Direct,2024-03-08 12:34:28.800048,SB,Port Crystal,True,1387.35
6c26aec6-fee3-42b8-b780-131917508d85,kristen44@example.net,Amber Garcia,Standard,Email,2024-02-14 02:55:53.651513,DK,East Lisafort,True,1890.39
3b8c3f37-49f6-4b1f-875e-cfc6008fd8b3,colematthew@example.com,Justin Patrick,Standard,Paid Search,2025-01-13 07:18:57.191224,LY,South Davidborough,True,1100.19
14cdb57a-59a9-4004-8b25-6424327689a0,tiffanymitchell@example.com,Katherine Doyle,Basic,Direct,2024-04-01 02:19:36.106523,BR,Austinmouth,True,629.03
bd536f19-433e-4553-b126-8a02043dfbbe,mirandadavidson@example.com,Logan Sullivan,Premium,Social Media,2024-05-31 04:57:15.469206,BN,East Matthewmouth,True,1940.37
19bb7f09-cbd2-41fb-a9ca-257b6e1ba205,jennifer96@example.com,Priscilla Mcmillan,Basic,Direct,2023-06-21 05:40:40.051993,AE,Gutierrezburgh,True,1029.19
2baee4e2-2094-4d82-af8f-8232032d33bd,jessicastanley@example.net,Angela Jackson,Basic,Email,2025-01-30 00:05:24.011540,CA,North Sharonfort,True,1315.32
74f04cb8-dada-485b-a5ae-ae437d9b987c,wisealexandria@example.org,Luke Miller,Premium,Paid Search,2024-02-29 22:57:27.601497,MW,Jeromeport,True,826.5
45c80640-d2bd-4d75-85c8-ea680f877301,davidroberson@example.org,Howard Herman,Standard,Social Media,2023-11-06 14:33:20.783847,PY,Proctorside,True,723.56
7876475d-93b9-4159-9930-8d335db7c391,staylor@example.net,Kyle Welch,Standard,Organic Search,2025-04-28 08:51:11.759859,ZW,Millsside,True,1250.82
2246c06b-51a3-42d1-9c12-be6300d048bf,timothy31@example.com,Jason Moore,Basic,Email,2023-06-13 07:53:33.342108,AG,New Lisaberg,True,407.12
8db2c08e-b6dc-4df5-8c1d-fe81d245aeb0,snichols@example.com,Karen Smith,Premium,Organic Search,2023-07-20 19:52:47.644120,NR,Carlatown,True,1855.35
926edc63-f5bb-4a95-a623-b3e7501b887b,robertcastro@example.com,Miguel Brewer,Basic,Direct,2024-02-29 17:07:53.598511,MT,West Christian,True,1396.5
55621e86-52f7-4344-a544-eaf0c0323f24,justin84@example.com,Barry Taylor,Standard,Email,2024-05-24 04:56:10.826809,CG,Williamsonview,True,1946.29
1ab42d90-572d-461d-90b9-76d8c0fd1edb,blopez@example.org,Joseph Lopez,Standard,Referral,2024-08-14 13:09:57.545978,CA,Josephmouth,True,478.59
01d3a714-d68b-420c-9ec4-133017c762cb,christophersmith@example.org,Eric Lloyd,Standard,Email,2024-09-12 17:34:48.597539,MR,Terryton,True,1101.68
6341e7c8-6b0f-468b-b2fb-3cb1f8e16a89,brianrowe@example.org,Catherine Huang,Standard,Organic Search,2023-07-05 21:16:59.106601,ID,Claytonville,True,186.42
73a66d4c-1467-4fd8-a06c-a071ac283d2f,paulproctor@example.org,Amanda Murray,Standard,Email,2025-06-10 21:55:53.983708,BY,South Paul,True,1825.86
c0ee7cc2-73d9-4805-84eb-0ac6a462059e,eric08@example.net,John Evans,Standard,Paid Search,2025-05-27 05:57:10.515452,ML,Port Elizabethville,True,234.93
94135b61-2ff2-48cf-918c-ac1e1d9fc647,knguyen@example.com,Jennifer Sanchez,Standard,Organic Search,2023-03-24 13:54:05.943852,BB,Barkerberg,True,996.75
829f199e-56bd-4933-8c01-94a6d4b439d3,wrightvincent@example.net,Tara Shea,Standard,Paid Search,2023-08-19 23:24:59.705839,YE,North Michaelberg,True,1017.74
ea95d576-0ab3-4516-a866-c70bcb3a2484,martinezjesse@example.net,Nicole Trujillo,Standard,Direct,2024-08-15 11:39:51.892231,OM,North Hannah,True,1669.45
e62dc7db-d508-4275-a77c-f5a4e4884b01,johnwilliams@example.net,Edward Terry,Basic,Paid Search,2023-08-05 11:28:22.463538,ET,New Michael,True,487.46
c94ff60b-9717-479a-88a8-a9e30375efd4,mikayla98@example.org,Christopher Phillips,Standard,Social Media,2024-09-18 12:49:59.506019,IN,Shawnhaven,True,767.17
af4a7aa0-bc09-497a-831f-1f607485bee2,nicoleharvey@example.com,Cynthia Le,Basic,Referral,2023-08-28 08:27:24.581397,KM,Leefort,True,1016.48
3c50386c-87c0-4ef9-bd87-283d4897c20d,chloemorris@example.net,Brent Hopkins,Basic,Referral,2024-10-25 01:21:57.094610,BD,East Morgan,True,1728.05
7cec93fd-300e-4fc4-b22c-0b71755162c2,clee@example.net,Jasmine Burns,Premium,Direct,2023-02-15 10:46:14.678405,VU,Brandonbury,True,1580.01
42728e2b-b19d-4362-a096-13344d8088b9,smithsamantha@example.net,Steve Miller PhD,Standard,Email,2024-05-02 23:34:26.644440,BH,Angelachester,True,1868.5
7260484a-3316-433b-8c79-7b814e783acc,colonjoseph@example.org,Sandra Miller,Basic,Direct,2024-12-25 17:42:12.276482,GM,North Jessicaside,True,1641.1
81631d09-97ca-4bc3-a3d0-71479cac3a9d,aliciawright@example.net,Kristin Grant,Standard,Organic Search,2023-09-04 05:48:05.271221,AE,Port Daniellestad,True,597.11
c74dfc91-5a6d-4e0e-b83a-44a611de5a37,kandrade@example.org,Kathy Sandoval,Premium,Social Media,2024-07-17 01:57:42.304172,SN,Mahoneymouth,True,1997.8
c57a01a6-a3d2-4c1b-926c-766a7310b156,megan66@example.net,David Gardner,Premium,Referral,2024-03-02 18:17:06.101465,MT,Michaelmouth,True,297.19
d35791ef-9006-459c-aebc-9ad65b9f5858,csmith@example.com,Kelly Holder,Basic,Direct,2023-11-11 08:40:09.104420,KI,West Traceyborough,True,690.25
628e4617-6719-4a8f-8612-159da1fc15fb,ingramsherry@example.com,Kayla Duncan,Standard,Email,2025-01-31 15:45:41.672710,TO,North Benjamin,True,1086.86
fd7f710a-7856-4f56-9b3f-9463c72be7f4,josephpreston@example.org,Robert Davis,Basic,Direct,2023-08-02 17:25:15.139934,MZ,Lake Chris,True,643.55
c22bddcd-cc19-4639-993b-59bf9d223177,sthompson@example.net,Susan Larson,Basic,Direct,2023-06-29 19:09:35.291916,KG,Lake Lindseyfurt,True,1395.0
5df054e4-c4ef-4019-9994-cb37185fd9e1,weeksmatthew@example.com,Sean Kane,Premium,Social Media,2022-10-03 00:23:02.395315,GT,Lake Kimberlyfurt,True,467.12
5a3b6cc1-88d9-4028-937f-1f2319b21b54,floresannette@example.com,Connie Williams,Basic,Paid Search,2022-09-06 08:03:35.168369,ES,Maddoxshire,True,87.29
d35835a2-fbaa-4f20-9260-62dbc77faf63,ryanhartman@example.org,Bradley Duncan,Standard,Paid Search,2024-01-13 01:39:03.180130,BE,Bakerfurt,True,1410.46
3154a243-5152-4942-888a-7db27a816329,kathleencastillo@example.org,Matthew Gonzalez DDS,Standard,Email,2024-01-09 21:13:29.733609,LK,East Charles,True,772.16
0da467bb-869b-4220-be97-60a6b605e188,gail91@example.org,Jessica Bailey,Standard,Paid Search,2024-11-06 03:37:48.227164,LI,Brittneytown,True,1641.5
16b39052-1f37-4045-ab66-c362936cdc75,vanessajensen@example.com,Jessica Glass,Standard,Social Media,2024-10-29 09:09:59.013326,HT,Lake Nathaniel,True,990.66
931fe5f4-18cb-4436-8f5e-50bd1b78cfa3,rodriguezbrian@example.net,Sheila Wilkins,Premium,Email,2024-10-16 06:58:45.806712,AL,Heatherville,False,1004.58
cef46429-b3fc-46a4-81a9-d257da4f741b,njohnson@example.net,Christina Mills,Standard,Organic Search,2023-06-08 08:25:00.263183,IL,Deanberg,True,1739.4
5bcf8c63-b84b-4e5f-83d3-c622520e6281,bennettrebecca@example.net,Christopher Campbell,Standard,Direct,2024-08-08 15:07:20.743925,MC,Briantown,True,880.61
94551263-3a62-4b82-8b67-2a7223221e86,elizabeth51@example.org,Stephen Hughes,Standard,Social Media,2022-09-19 23:58:57.860895,MU,West Toddside,True,913.86
b97b5692-914f-49dd-8055-98de3e5e8630,vincentellis@example.net,David Moreno,Basic,Referral,2022-10-13 11:20:46.025740,LT,Longburgh,True,819.96
fd2e9d82-4afb-4023-b505-de39a0a3560f,michael43@example.net,Antonio Scott,Standard,Organic Search,2022-07-29 03:46:53.396717,MW,New Stacybury,True,308.72
36819aea-b907-4a05-a088-b0d2178bbab0,fsandoval@example.net,Tyler Salazar,Standard,Paid Search,2022-12-22 06:09:16.028673,YE,South John,True,1938.41
3ca627cb-02b0-45f3-b5f9-c0a16391f4f8,renee57@example.net,Matthew Carpenter,Standard,Paid Search,2022-12-23 09:31:45.196989,LA,Port Devin,True,1385.41
24e44781-0643-46c7-b21e-cd06b2a8655a,russellstout@example.org,Krystal Moore,Basic,Referral,2024-08-01 11:09:47.125773,BJ,East Lonnieberg,True,1703.53
cf52176a-7b6f-4683-a33e-ee2a8e025aae,nicole66@example.com,Timothy Shannon,Standard,Email,2024-09-12 16:51:21.646285,SZ,Edwinborough,True,1718.68
92d2b3ed-a2f4-49f4-9bd6-6454fd6f8610,anthonyodom@example.net,Keith Hall,Standard,Referral,2022-11-03 00:26:24.755743,HT,Lake Anthony,True,633.32
ca68c67d-d49e-48db-a8c7-c2ebeefbe20c,manderson@example.com,Jacqueline Christian,Premium,Organic Search,2022-10-04 02:37:46.518415,RW,Taylorborough,True,1518.8
1ff907dc-8ebe-4c43-b8fe-c0c897afc0c1,aduran@example.com,Courtney Powers,Standard,Direct,2023-03-13 23:00:28.663053,FR,North Gregory,True,71.8
c673defd-b0d6-435e-b24c-ebe4683461bd,fcamacho@example.net,Jim Wright,Standard,Direct,2025-05-20 02:37:50.454260,NA,New Jillfurt,False,1262.32
d2acc457-9fff-4df0-9533-ab028da47dea,vcarr@example.net,Kelly Liu,Premium,Referral,2024-09-05 03:58:01.282414,AZ,South Stephenton,True,1994.85
5a8a93ee-e449-4540-8a36-40b99ea386f6,aprilfoster@example.net,James Hubbard,Basic,Email,2025-02-24 19:52:00.332313,BE,West Scott,True,867.94
e08039b8-e4ab-4bd3-be45-30fa97041262,steven64@example.net,Melissa Mckee,Standard,Referral,2025-03-04 01:53:33.478232,PL,Davishaven,False,1267.5
31c99955-f6c1-4a74-a867-e5ecb4d165c0,phillipmorris@example.org,Kevin Marquez,Basic,Organic Search,2022-11-10 00:44:48.609371,FR,Davismouth,True,887.36
7ef536f1-39b3-40b8-83d5-54f883bfccff,jennifermartinez@example.org,Madison Miller,Standard,Social Media,2024-08-04 22:55:43.817312,KN,Acostahaven,True,1806.85
34f260d5-6349-451a-886a-17fe458c2620,nicholasjames@example.org,Krystal Keller,Premium,Direct,2024-05-09 16:29:05.150765,CZ,Port Duane,False,1592.29
3f0cc43a-7ce3-4f45-b119-4f33dffd8591,barneskyle@example.com,Christopher Roach,Premium,Referral,2024-10-28 19:22:24.916364,FR,New Kathytown,True,749.68
ed9acb97-73b4-4070-970a-d696265e23e0,astephens@example.net,Cynthia Chapman,Premium,Organic Search,2023-11-23 13:41:46.814300,PY,Ortizland,True,1062.33
f87513cf-9fa2-486d-86bb-3d00c062922a,sanchezamy@example.net,Samantha Clark,Basic,Email,2024-04-27 19:00:08.409604,ER,North Denise,True,1585.04
b121fb1e-bf98-4bb8-8a2d-89f76857a34d,estradamary@example.com,Brandon Rodriguez,Premium,Referral,2022-08-18 06:18:20.614007,EE,Lake Justin,True,157.94
83a7048c-9b7c-4d63-9a1e-a05355a581b7,tammycurry@example.com,Anna Evans,Premium,Social Media,2024-07-02 05:09:41.412483,MN,Wilkinschester,True,1239.42
de5bf560-032f-4e4f-8ebb-fd6cc4b0b3c8,carterdennis@example.net,Erin Gutierrez,Standard,Paid Search,2025-01-18 01:23:29.088509,GE,New Brian,True,1825.66
b17c3fe2-f833-4a7a-aa73-55aeb1e52a0f,webbhaley@example.net,Lee Stewart,Basic,Organic Search,2024-03-26 02:02:30.883428,SL,Sarashire,True,922.3
d9eafd45-f1a7-44f9-a463-4f181412db76,lvasquez@example.net,Dylan Lee,Basic,Organic Search,2024-01-03 22:31:51.182645,CL,South Colleenville,True,510.65
f86fa3f9-7872-46ae-b035-292d8333b137,laurenduarte@example.com,Gregory Shaffer,Standard,Direct,2024-09-24 02:03:15.513722,GH,Lake Jamesport,False,1609.27
79d8ace2-d455-49c5-b1da-c8be101737b8,parkerwilliam@example.com,Ashley Cook,Basic,Referral,2023-04-13 19:07:50.743489,MY,Port Gregorymouth,True,1355.22
2b7a41a0-445e-4527-8f82-605d9a584913,zhendricks@example.org,Karen Burton,Standard,Organic Search,2025-01-07 15:58:45.602898,SO,Stevenchester,True,883.46
0793e37f-ca26-4dca-90e1-232b04e9e961,conleykevin@example.net,Kristen Smith,Standard,Organic Search,2025-04-20 14:59:41.080667,TR,Laurenstad,True,1175.14
a6a7a563-5d04-476c-9907-f0a776b2ad84,juanjohnson@example.com,Sarah Duncan,Standard,Paid Search,2022-09-19 13:51:53.393846,MW,New Darryl,True,848.62
71067572-fb15-4b2c-85c9-43138e75b9ad,janet50@example.com,Jonathan Young,Standard,Social Media,2024-11-12 06:09:34.252375,PG,Javierport,True,1690.61
368fadc5-eee9-49f8-9d97-95ddcd86e7e2,kristen31@example.com,Rebecca Stein,Standard,Direct,2023-01-16 19:00:04.047476,DE,West Sandra,True,769.39
b27a50b6-2b38-492c-9cc1-13477a835911,kimberly21@example.net,Brandi Hardy,Basic,Social Media,2024-09-18 13:50:59.137527,PK,Reeveshaven,True,474.41
6cb01050-bda3-4c83-8766-6510d17f0adc,sarah91@example.com,Angel Meyer,Standard,Email,2022-11-12 22:48:47.989053,KM,Andrewport,True,1149.62
73810815-b340-400f-b538-cc54920ad899,manuellee@example.com,Patricia Lambert,Basic,Referral,2024-06-08 00:40:54.043930,IR,East Joshua,True,590.46
495a3d54-be03-46a0-a9c5-28928c6fdd21,clarkmichael@example.com,Tony Brock,Standard,Direct,2022-07-25 17:51:07.618212,TO,East Charles,True,1316.46
b394c620-d1b4-4992-a7fc-463e04e7c310,amber02@example.org,Michael Rodriguez,Basic,Email,2024-05-10 23:47:15.741137,BF,South Philipshire,True,1131.86
a6979721-3d32-4648-a3b0-2a0ba89c4f10,tjensen@example.com,Michelle Lambert,Basic,Organic Search,2024-05-28 18:00:32.139354,SN,Port Kathyshire,True,1489.34
c2dfea9f-0d9b-474c-9ea8-bfa4f26a5edc,tdavis@example.net,Pamela Ruiz,Standard,Referral,2022-11-30 10:29:57.606421,GR,Port Paula,False,1212.81
266d804d-e89b-4744-9c72-a4e3b38381cc,philip55@example.com,Mr. Brian Mendoza,Basic,Organic Search,2023-04-17 18:43:40.001319,DO,Katrinashire,True,1808.31
23d2ab25-7ca3-482a-9c02-320e28a972d1,sullivanjennifer@example.org,Matthew Sparks,Premium,Direct,2022-11-25 14:45:27.666363,SN,Moraleschester,True,1597.72
c860ab6c-91af-4f0a-8481-7f2e330f870e,amydickson@example.com,Daniel Benson,Basic,Referral,2023-03-27 10:31:23.497338,NR,Bradleymouth,True,704.64
afcad5fe-b6f5-43d3-8dcc-a626430bbbb6,gilbertcaldwell@example.net,Laura Tucker,Basic,Organic Search,2024-02-25 16:13:04.009251,UA,Nguyenville,True,1241.78
4029ec00-95c5-47ab-8cd9-9035cba147fe,kylesullivan@example.net,Robert Wise,Premium,Referral,2024-12-25 17:36:44.343365,MU,Troyton,True,1441.86
a5f4522a-ef6d-4168-a5f9-b3e8f4950d84,paigeberger@example.net,Nicole Guerrero,Premium,Email,2022-10-16 05:24:49.398344,PG,Petershire,True,1676.67
132de0aa-56b8-469a-85e7-237bf51bbd44,erinstewart@example.net,Meghan Sellers,Standard,Email,2023-11-10 23:43:39.303418,NZ,Veronicashire,True,1806.81
067ac88d-e439-43fe-b9d7-25ee4926ba71,sabbott@example.org,Joshua Brown,Standard,Referral,2022-07-17 22:09:22.314432,MA,Danielport,True,617.87
4c3f146a-d7af-498f-96b2-0efbb5ec1808,ryanlawrence@example.net,James James,Standard,Referral,2025-02-11 13:39:42.280058,ST,Lake Glenn,True,1159.15
98bceeed-d09f-4dd7-8f12-afff5f3aa404,xbridges@example.com,Zachary Santiago,Standard,Email,2022-12-08 09:46:29.441040,CR,North Deborahberg,True,180.27
b7c2733d-a834-4cbb-adff-6f2fe58d7c0b,ibarrett@example.org,Robert Dalton,Basic,Social Media,2024-09-06 09:54:06.166269,MC,Hansonmouth,True,1494.96
833e0852-5ac5-4a9e-a258-bc43ea793d53,ocruz@example.org,Adam Jimenez,Standard,Social Media,2024-01-18 04:52:06.907401,ES,Lake Walter,True,264.32
664768b0-166a-426e-b1b3-62f7e540e6d9,arthur09@example.com,Ashley Olson,Standard,Paid Search,2023-10-02 04:33:32.273903,FM,East Jessicahaven,True,1942.98
98312776-4713-411b-872f-e6ba4816f6b5,steven18@example.net,John Harmon,Standard,Referral,2025-06-20 18:05:48.804457,SV,Lake Cynthiashire,True,1826.97
e54f08b5-1a87-4d93-8a76-3afe0c81067c,bergeramanda@example.org,Jose Harrison,Basic,Direct,2023-06-16 10:32:04.629181,ES,Robertport,True,513.94
cb403431-fa96-4b0c-bf27-a756872697d9,nealcarla@example.com,Kristy Brown,Basic,Direct,2023-05-21 22:02:14.475066,PY,New Brett,True,963.7
03ce49f0-01b6-4b33-8611-75c6b367a9a7,mitchellchristopher@example.net,Richard King,Standard,Paid Search,2025-06-28 04:32:35.394179,VE,Joshuaview,True,1493.12
23d6d22b-444c-4de8-8692-ef1cfb8d3b16,munozrenee@example.net,Jeremy Morton,Basic,Email,2022-07-24 14:08:32.916899,IL,South Henry,True,230.34
312b7007-6781-4766-969f-b5c2205e3618,cooperchristopher@example.org,Samantha Monroe,Basic,Direct,2024-02-06 21:32:03.579554,GB,Townsendbury,True,281.51
90274c59-1bbd-46a7-a736-138775b4f850,jasonnavarro@example.com,Dennis Weiss,Premium,Organic Search,2024-07-01 22:23:40.630821,BF,South Raymond,True,1720.28
7e0a4b82-9ddc-42e8-90b9-81999de201f6,noahthornton@example.com,Joseph Graham,Premium,Email,2023-06-04 05:46:39.877080,JO,Reyesmouth,True,1959.88
da1c8868-a3ca-45cb-9e81-d6264d4f8721,davisamanda@example.com,Jessica Hull,Standard,Email,2025-05-27 20:23:08.014788,IR,Josephville,True,1609.18
ffb8a173-a343-427d-8b67-23a2188ce747,rmurray@example.net,Michael Townsend,Standard,Email,2023-04-14 19:29:32.914482,SK,Ericaburgh,True,1581.36
492ace84-df0c-4cc9-a705-dd928bcfeaf5,chambersmarie@example.org,Joseph Jennings,Basic,Referral,2023-06-17 06:47:10.764542,MG,Lake Justin,False,1073.14
c56a51fb-4648-47c0-b58b-32dbf387fa8e,harveybrian@example.net,Sara Sampson,Basic,Paid Search,2023-02-05 14:06:30.402574,DZ,Lake Susanland,True,1345.66
061d0d12-9fd8-43c5-9ff9-a039b804b7d2,nicholasgallagher@example.net,Tracy Kemp,Basic,Paid Search,2025-02-01 10:42:21.976661,MC,West Kenneth,True,1169.12
b994eeb5-3f21-4b98-bf52-acb243539d61,fowlersandra@example.com,Melissa Contreras,Premium,Social Media,2024-07-01 17:24:46.096698,LI,Fernandoland,True,1880.58
148e91e6-6f21-453a-ac4e-ca8951fad85a,reyesmarvin@example.org,Robert Thompson,Basic,Organic Search,2023-05-08 20:32:54.554574,BJ,Krauseborough,True,467.64
